ptid;enid;name;fullname
5530;7761;U720_5_Orienteringstavle;U720.5 - Orienteringstavle
5530;7762;U721_1_VegvisertavleForAvkjøring;U721.1 - Vegvisertavle for avkjøring
5530;7763;U721_2_VegvisertavleForVanligeVegkryss;U721.2 - Vegvisertavle for vanlige vegkryss
5530;7765;U722_2_VegviserForVegkryss;U722.2 - Vegviser for vegkryss
5530;7766;U722_3_VegviserForLokalvegvisning;U722.3 - Vegviser for lokalvegvisning
5530;7767;U722_4_VegviserForGangOgEllerSykkeltrafikk;U722.4 - Vegviser for gang og/eller sykkeltrafikk
5530;9203;723_11_VegnummerForEuropaveg;723.11 - Vegnummer for europaveg
5530;9204;723_12_VegnummerForEuropaveg_LederTil;723.12 - Vegnummer for europaveg (leder til) 
5530;9205;723_13_VegnummerForStamvegSomIkkeErEuropaveg;723.13 - Vegnummer for stamveg som ikke er europaveg
5530;9206;723_14_VegnummerForStamvegSomIkkeErEuropaveg_LederTil;723.14 - Vegnummer for stamveg som ikke er europaveg (leder til)
5530;9207;723_15_VegnummerForAnnenRiksveg;723.15 - Vegnummer for annen riksveg
5530;9208;723_16_VegnummerForAnnenRiksveg_LederTil;723.16 - Vegnummer for annen riksveg (leder til)
5530;9209;723_21_RingvegRingrute;723.21 - Ringveg/ringrute
5530;9210;723_22_RingvegRingrute_LederTil;723.22 - Ringveg/ringrute (leder til)
5530;9211;723_31_NasjonalTuristveg;723.31 - Nasjonal turistveg
5530;9212;723_41_OmkjøringsruteForStoreKjøretøy;723.41 - Omkjøringsrute for store kjøretøy
5530;9213;723_51_RuteForTransportAvFarligGods;723.51 - Rute for transport av farlig gods
5530;9214;723_61_AndreOmkjøringsruter_Strek;723.61 - Andre omkjøringsruter (strek)
5530;9215;723_62_AndreOmkjøringsruter_FyltKvadrat;723.62 - Andre omkjøringsruter (fylt kvadrat)
5530;9216;723_63_AndreOmkjøringsruter_Trekant;723.63 - Andre omkjøringsruter (trekant)
5530;9217;723_64_AndreOmkjøringsruter_HultKvadrat;723.64 - Andre omkjøringsruter (hult kvadrat)
5530;9218;723_65_AndreOmkjøringsruter_Sirkel;723.65 - Andre omkjøringsruter (sirkel)
5530;9219;723_66_AndreOmkjøringsruter_Pil;723.66 - Andre omkjøringsruter (pil)
5530;9220;723_71_KryssnummerForMotorveg;723.71 - Kryssnummer for motorveg
5530;9221;723_72_KryssnummerForAnnenFlerfeltsvegMedPlanskilteKryss;723.72 - Kryssnummer for annen flerfeltsveg med planskilte kryss
5530;9222;723_73_KryssnummerForTofeltsvegMedPlanskilteKryss;723.73 - Kryssnummer for tofeltsveg med planskilte kryss
5530;9564;U724_1h_OverhengendeKjørefeltskilt_Høyre;U724.1h - Overhengende kjørefeltskilt, høyre
5530;9567;U724_1hr_OverhengendeKjørefeltskilt_HøyreOgRettFram;U724.1hr - Overhengende kjørefeltskilt, høyre og rett fram
5530;9565;U724_1r_OverhengendeKjørefeltskilt_RettFram;U724.1r - Overhengende kjørefeltskilt, rett fram 
5530;9563;U724_1v_OverhengendeKjørefeltskilt_Venstre;U724.1v - Overhengende kjørefeltskilt, venstre
5530;7769;U724_2_OverhengendeKjørefeltskilt;U724.2 - Overhengende kjørefeltskilt
5530;7770;U724_3_OverhengendeKjørefeltskilt;U724.3 - Overhengende kjørefeltskilt
5530;7771;U724_4_OverhengendeKjørefeltskilt;U724.4 - Overhengende kjørefeltskilt
5530;7772;U724_5_OverhengendeKjørefeltskilt;U724.5 - Overhengende kjørefeltskilt
5530;9223;725_1_AvstandsskiltForVegruteUtenKryssnummer;725.1 - Avstandsskilt for vegrute uten kryssnummer
5530;12150;725_2_AvstandskiltForVegruteMedKryssnummer;725.2 - Avstandskilt for vegrute med kryssnummer
5530;7756;727_1_VanligStedsnavnskilt;727.1 - Vanlig stedsnavnskilt
5530;10683;727_2_StedsnavnskiltMedSymbol;727.2 - Stedsnavnskilt med symbol
5530;12151;727_3F_AdministrativGrenseFylkesgrenseskilt;727.3F - Administrativ grense. Fylkesgrenseskilt
5530;9382;727_3K_AdministrativGrenseKommunegrenseskilt;727.3K - Administrativ grense.  Kommunegrenseskilt
5530;12152;727_3R_AdministrativGrenseRiksgrenseskilt;727.3R - Administrativ grense. Riksgrenseskilt
5530;10684;727_4_Tunnelnavnskilt;727.4 - Tunnelnavnskilt
5530;9225;729_GateVegnavnskilt;729 - Gate-/vegnavnskilt
5530;9937;U730_03_Kirke;U730.03 - Kirke
5530;9938;U730_04_Industriområde;U730.04 - Industriområde
5530;9226;731_SamleskiltForVegvisning;731 - Samleskilt for vegvisning
5530;9227;741_OmkjøringForBestemteKjøretøygrupper;741 - Omkjøring for bestemte kjøretøygrupper
5530;9228;743_1_MidlertidigOmkjøringUtenTekst;743.1 - Midlertidig omkjøring.  Uten tekst
5530;12063;743_2_MidlertidigOmkjøringMedTekst;743.2 - Midlertidig omkjøring.  Med tekst
5530;7775;U744_Omkjøringspil;U744 - Omkjøringspil
5530;9229;745_SluttPåMidlertidigOmkjøring;745 - Slutt på midlertidig omkjøring
5530;9230;749_VegviserForGangtrafikk;749 - Vegviser for gangtrafikk
5530;8887;751_VegviserForSykkelrute;751 - Vegviser for sykkelrute
5530;8888;753_TabellvegviserForSykkelrute;753 - Tabellvegviser for sykkelrute
5530;8889;755_Sykkelruteskilt;755 - Sykkelruteskilt
5530;8890;757_AvstandsskiltForSykkelrute;757 - Avstandsskilt for sykkelrute
5530;9231;761_Motorveg;761 - Motorveg
5530;9948;U762_GateVegnettskart;U762 - Gate/Vegnettskart
5530;9232;763_Motortrafikkveg;763 - Motortrafikkveg
5530;9994;765_BomvegBrukerbetalingPåVeg;765 - Bomveg/brukerbetaling på veg
5530;7777;U764_Kryssorienteringsskilt;U764 - Kryssorienteringsskilt
5530;7778;U766_GateVegnavnskilt;U766 - Gate-/vegnavnskilt
5530;9233;767_Parkering;767 - Parkering
5530;7779;U768_Kvartalsskilt;U768 - Kvartalsskilt
5530;9234;769_Parkeringshus;769 - Parkeringshus
5530;7780;U770_Husnummerskilt;U770 - Husnummerskilt
5530;9235;771_LufthavnFlyplass;771 - Lufthavn/flyplass
5530;9236;772_Helikopterplass;772 - Helikopterplass
5530;9237;773_BusstasjonBussterminal;773 - Busstasjon/bussterminal
5530;9238;774_JernbanestasjonTogterminal;774 - Jernbanestasjon/togterminal
5530;9239;775_Bilferje;775 - Bilferje
5530;16058;780_Kjetting;780 - Kjetting
5530;9240;790_10_Kirke;790.10 - Kirke
5530;9241;790_15_Næringsområde;790.15 - Næringsområde
5530;9242;790_20_Svømmehall;790.20 - Svømmehall
5530;9243;790_30_Alpinanlegg;790.30 - Alpinanlegg
5530;9244;790_31_Hoppbakke;790.31 - Hoppbakke
5530;9245;790_32_Skistadion;790.32 - Skistadion
5530;9246;790_40_Golfbane;790.40 - Golfbane
5530;9995;792_11_BetalingMedElektroniskBrikke;792.11 - Betaling med elektronisk brikke
5530;9996;792_12_BetalingTilBetjent;792.12 - Betaling til betjent
5530;9997;792_13_BetalingMedMynterTilAutomat;792.13 - Betaling med mynter til automat
5530;9998;792_14_BetalingMedKortTilAutomat;792.14 - Betaling med kort til automat
5530;9999;792_15_BetalingMedSedlerTilAutomat;792.15 - Betaling med sedler til automat
5530;10000;792_16_TaBillettIEtLukketBetalingssystem;792.16 - Ta billett i et lukket betalingssystem
5530;10001;792_17_LeverBillettIEtLukketBetalingssystem;792.17 - Lever billett i et lukket betalingssystem
5530;10002;792_30_HelautomatiskBomstasjonSomPasseresUtenÅStanse;792.30 - Helautomatisk bomstasjon som passeres uten å stanse
5530;13206;792_31_BetalingMedAutoPASS;792.31 - Betaling med AutoPASS
5530;7781;802_Avstand;802 - Avstand
5530;7782;804_Utstrekning;804 - Utstrekning
5530;7783;806_Tid;806 - Tid
5530;7784;807_1_Symbol_Personbil;807.1 - Symbol, personbil
5530;7785;807_2_Symbol_Varebil_LastebilOgTrekkbil;807.2 - Symbol, varebil, lastebil og trekkbil
5530;7786;807_3_Symbol_Buss;807.3 - Symbol, buss
5530;7787;807_4_Symbol_Vogntog;807.4 - Symbol, vogntog
5530;7788;807_5_Symbol_KjøretøySærskiltInnredetTilCampingbruk_SamtEvtTrekkvogn;807.5 - Symbol, kjøretøy særskilt innredet til campingbruk, samt evt. trekkvogn
5530;7789;807_6_Symbol_Sykkel;807.6 - Symbol, sykkel
5530;7790;807_7_Symbol_MotorsykkelOgMoped;807.7 - Symbol, motorsykkel og moped
5530;7791;807_8_Symbol_ForflytningshemmedeMedParkeringstillatelse;807.8 - Symbol, forflytningshemmede med parkeringstillatelse
5530;9944;807_9_Symbol_KjøretøySærskiltInnredetTilCampingbruk_Bobil;807.9 - Symbol, kjøretøy særskilt innredet til campingbruk ( bobil )
5530;9383;U808_UnderskiltMedVariabelTekst;U808 - Underskilt med variabel tekst
5530;7800;U808_9_Tekst_Blinde;U808.9 - Tekst, blinde
5530;7801;U808_10_Tekst_VedVåtVegbane_Oransje_KunTilArbVarslingFinnesFlereVarianter;U808.10 - Tekst, ved våt vegbane (oransje).  Kun til arb. varsling. Finnes flere varianter
5530;7802;U808_11_Tekst_Vegarbeidsområde_Oransje_KunTilArbVarslingFinnesFlereVarianter;U808.11 - Tekst, vegarbeidsområde (oransje).  Kun til arb. varsling. Finnes flere varianter
5530;9926;U808_20_Asfaltkant;U808.20 - Asfaltkant
5530;9927;U808_21_Trafikk_Kontroll;U808.21 - Trafikk-kontroll
5530;7804;U808_23_Tekst_LangsgåendeAsfaltkant_Oransje_KunTilArbVarslingFinnesFlereVarianter;U808.23 - Tekst, langsgående asfaltkant (oransje).  Kun til arb. varsling. Finnes flere varianter
5530;9931;U808_26_FareForKø;U808.26 - Fare for kø
5530;7812;U808_50b_Tekst_ForbudtForGåendeOgSyklende;U808.50b - Tekst, forbudt for gående og syklende
5530;9792;U808_50n_Tekst_ForbodeForGåandeOgSyklande;U808.50n - Tekst, forbode for gåande og syklande
5530;12153;808_101_SmalBru;808.101 - Smal bru
5530;12154;808_103_SmalUndergang;808.103 - Smal undergang
5530;7798;808_105_FartsdempereFartsdemparar;808.105 - Fartsdempere/Fartsdemparar
5530;7792;808_111_Is_SvullerIs_Svullar;808.111 - Is-svuller/ is-svullar
5530;7793;808_113_Teleskade;808.113 - Teleskade
5530;7794;808_115_Ferist;808.115 - Ferist
5530;12053;808_121_OpphøydGangfeltHevaGangfelt;808.121 - Opphøyd gangfelt/Heva gangfelt
5530;12078;808_123_OpphøydeGangfeltHevaGangfelt;808.123 - Opphøyde gangfelt/Heva gangfelt
5530;12064;808_131_FareForIsing;808.131 - Fare for ising
5530;7799;808_133_VedVåtVeg;808.133 - Ved våt veg
5530;12054;808_137_VedSterkNedbør;808.137 - Ved sterk nedbør
5530;12041;808_143_Oljesøl;808.143 - Oljesøl
5530;12065;808_145_JordPåVegen;808.145 - Jord på vegen
5530;12066;808_147_GrusPåVegen;808.147 - Grus på vegen
5530;12055;808_151_SluttPåSaltetVegSluttPåSaltaVeg;808.151 - Slutt på saltet veg/Slutt på salta veg
5530;12067;808_153_HøgAsfaltkant;808.153 - Høg asfaltkant
5530;12042;808_159_IDriftVedGultBlink;808.159 - I drift ved gult blink
5530;12075;808_161_SkoleSkule;808.161 - Skole/Skule
5530;12076;808_165_StorElgfare;808.165 - Stor elgfare
5530;12068;808_166_Viltkryssing;808.166 - Viltkryssing
5530;12069;808_167_KryssingVedGultBlinkKryssingVedGulBlink;808.167 - Kryssing ved gult/blink/Kryssing ved gul blink
5530;7795;808_171_Bakketopp;808.171 - Bakketopp
5530;7796;808_172_Flo_Med_Flaum;808.172 - Flom/Flaum
5530;7797;808_173_GårdstunGardstun;808.173 - Gårdstun/Gardstun
5530;12056;808_174_Grusveg;808.174 - Grusveg
5530;12070;808_175_DypeSporDjupeSpor;808.175 - Dype spor/Djupe spor
5530;12071;808_176_Utkjørsel;808.176 - Utkjørsel
5530;12045;808_177_UtrykningUtrykking;808.177 - Utrykning/Utrykking
5530;12057;808_178_Ulykkesstrekning;808.178 - Ulykkesstrekning
5530;12058;808_179_Vegbom;808.179 - Vegbom
5530;12043;808_180_MøtendeBilerMidtIVegen;808.180 - Møtende biler midt i vegen
5530;7805;808_301_GjelderGjennomkjøringGjeldGjennomkjøyring;808.301 - Gjelder gjennomkjøring/Gjeld gjennomkjøyring
5530;12083;808_303_GjelderGjennomkjøringTil_Vegnavn_GjeldGjennomkøyringTil;808.303 - Gjelder gjennomkjøring til ( vegnavn )/Gjeld gjennomkøyring til
5530;12084;808_305_GjelderIkkeKjøringTil_VirksomhetEllerAdresse_GjeldIkkjeKøyringTil;808.305 - Gjelder ikke kjøring til ( virksomhet eller adresse )/Gjeld ikkje køyring til
5530;16132;808_307_GjelderIkkeVaretransport;808.307 - Gjelder ikke varetransport
5530;7806;808_311_GjelderIkkeMopedGjeldIkkjeMoped;808.311 - Gjelder ikke moped/ Gjeld ikkje moped
5530;7809;808_313_GjelderIkkeBussGjeldIkkjeBuss;808.313 - Gjelder ikke buss/ gjeld ikkje buss
5530;7810;808_315_GjelderIkkeTaxiGjeldIkkjeTaxi;808.315 - Gjelder ikke taxi/ Gjeld ikkje taxi
5530;7811;808_317_GjelderIkkeBussOgTaxiGjeldIkkjeBussOgTaxi;808.317 - Gjelder ikke buss og taxi / Gjeld ikkje buss og taxi
5530;12072;808_319_GjelderIkke_Motorvogntype_GjeldIkkje_Motorvogntype;808.319 - Gjelder ikke ( motorvogntype )/ Gjeld ikkje ( motorvogntype )
5530;12079;808_321_GjelderGjeld_Motorvogntype;808.321 - Gjelder/Gjeld ( motorvogntype )
5530;12077;808_331_Gjelder_Bru_Undergang_Ved_Sted_Gjeld_Bru_Undergang_Ved_Stad;808.331 - Gjelder (bru, undergang) ved (sted)/Gjeld ( bru, undergang ) ved ( stad )
5530;12060;808_333_GjelderI_ByEllerSted_GjeldI_ByEllerStad;808.333 - Gjelder i (by eller sted)/Gjeld i ( By eller stad )
5530;7808;808_339_HøgspenningLivsfare;808.339 - Høgspenning Livsfare
5530;12061;808_341_MVedSentriskKjøringKjøyring;808.341 -  … m ved sentrisk kjøring/kjøyring
5530;7807;808_343_MinsteKjøretøyavstandM;808.343 - Minste kjøretøyavstand …m
5530;12081;808_351_GjelderGjeld_Snuplass_TorgOgLignende;808.351 - Gjelder/Gjeld ( snuplass, torg og lignende )
5530;12047;808_515_GjelderFeltGjeldFelt;808.515 - Gjelder ….. Felt/Gjeld  …. Felt
5530;7813;808_519_KjøringTilEiendommeneTillattKjøyringTilEigedomaneTillete;808.519 - Kjøring til eiendommene tillatt / Kjøyring til eigedomane tillete
5530;12044;808_541_KjøringTil_Adresse_Virksomhet_TillattKjøyringTil_Adresse_Verksemd_Tillete;808.541 - Kjøring til ( adresse, virksomhet) tillatt/Kjøyring til ( adresse, verksemd ) tillete
5530;12082;808_545_VaretransportTillattTillete_Tidsrom;808.545 - Varetransport tillatt/tillete ( tidsrom )
5530;12048;808_551_For_KjøretøyEllerTrafikantgruppe;808.551 - For ( Kjøretøy eller trafikantgruppe )
5530;12073;808_553_MedSærskiltTillatelse;808.553 - Med særskilt tillatelse
5530;12074;808_555_MotAvgift;808.555 - Mot avgift
5530;12062;808_557_Maks_Tidsangivelse_MotAvgift;808.557 - Maks (tidsangivelse ) mot avgift
5530;16133;808_561_El_Motorvogn;808.561 - El-motorvogn
5530;7814;808_611_STOPPVedRødtBlinkUtrykningUtrykking;808.611 - STOPP ved rødt blink Utrykning/Utrykking
5530;7815;808_612_STOPPVedRødtBlinkBruåpningBruopning;808.612 - STOPP ved rødt blink Bruåpning/Bruopning
5530;8894;808_613_STOPPVedRødtBlinkSterkVind;808.613 - STOPP ved rødt blink Sterk vind
5530;7816;808_614_STOPPVedRødtBlinkFlytrafikk;808.614 - STOPP ved rødt blink Flytrafikk
5530;7817;808_615_STOPPVedRødtBlinkSkredfare;808.615 - STOPP ved rødt blink Skredfare
5530;7818;808_616_STOPPVedRødtBlinkFlo_Med_Flaum;808.616 - STOPP ved rødt blink Flom/Flaum
5530;7819;808_617_STOPPVedRødtBlinkHøytHøgtCO_Nivå;808.617 - STOPP ved rødt blink Høyt/Høgt CO-nivå
5530;7820;808_618_STOPPVedRødtBlinkUlykkeUlukke;808.618 - STOPP ved rødt blink Ulykke/Ulukke
5530;8892;808_619_STOPPVedRødtBlinkTunnelenStengtStengd;808.619 - STOPP ved rødt blink Tunnelen stengt/stengd
5530;8893;808_620_STOPPVedRødtBlinkSporvogn;808.620 - STOPP ved rødt blink Sporvogn
5530;13207;808_621_STOPPVedRødtBlinkBuss;808.621 - STOPP ved rødt blink Buss
5530;13209;808_622_STOPPVedRødtBlinkKryssendeKryssandeTrafikk;808.622 - STOPP ved rødt blink Kryssende/Kryssande trafikk
5530;13208;808_623_STOPPVedRødtBlinkVegenStengtStengd;808.623 - STOPP ved rødt blink Vegen stengt/stengd
5530;7821;810R_Svingpil_RettFram;810.R - Svingpil, rett fram
5530;9248;810H45_Svingepil_SvaktHøyre;810.H45 - Svingepil, svakt høyre
5530;9249;810V45_Svingepil_SvaktVenstre;810.V45 - Svingepil, svakt venstre
5530;9250;810H90_Svingepil_Høyre;810.H90 - Svingepil, høyre
5530;9251;810V90_Svingepil_Venstre;810.V90 - Svingepil, venstre
5530;9252;810H135_Svingepil_SkarptHøyre;810.H135 - Svingepil, skarpt høyre
5530;9253;810V135_Svingepil_SkarptVenstre;810.V135 - Svingepil, skarpt venstre
5530;7822;812_AnbefaltFart;812 - Anbefalt fart
5530;8895;813_1_Stigningsgrad;813.1 - Stigningsgrad
5530;9795;813_2_Stigningsgrad_MUndertekstLowGear;813.2 - Stigningsgrad (m undertekst "Low gear")
5530;7823;814_VirkeligFriVegbredde;814 - Virkelig fri vegbredde
5530;7824;816_KryssendeTømmertransport;816 - Kryssende tømmertransport
5530;9254;817_1_SærligUlykkesfare;817.1 - Særlig ulykkesfare
5530;12049;817_2_SærligUlykkesfare;817.2 - Særlig ulykkesfare
5530;12050;817_3_SærligUlykkesfare;817.3 - Særlig ulykkesfare
5530;12051;817_4_SærligUlykkesfare;817.4 - Særlig ulykkesfare
5530;12052;817_5_SærligUlykkesfare;817.5 - Særlig ulykkesfare
5530;7825;U818_SvakSkulder;U818 - Svak skulder
5530;7826;822_1_ForløpAvForkjørsveg;822.1 - Forløp av forkjørsveg
5530;7827;822_2_ForløpAvForkjørsveg;822.2 - Forløp av forkjørsveg
5530;7828;822_3_ForløpAvForkjørsveg;822.3 - Forløp av forkjørsveg
5530;7829;822_4_ForløpAvForkjørsveg;822.4 - Forløp av forkjørsveg
5530;7830;822_5_ForløpAvForkjørsveg;822.5 - Forløp av forkjørsveg
5530;7831;822_6_ForløpAvForkjørsveg;822.6 - Forløp av forkjørsveg
5530;7832;822_7_ForløpAvForkjørsveg;822.7 - Forløp av forkjørsveg
5530;7833;824_ForvarslingAvStopp;824 - Forvarsling av stopp
5530;7834;826_SykkeltrafikkIBeggeKjøreretninger;826 - Sykkeltrafikk i begge kjøreretninger
5530;7835;828_1_UtstrekningAvStansOgParkeringsregulering_GjelderIBeggeKjøreretninger;828.1 - Utstrekning av stans- og parkeringsregulering, gjelder i begge kjøreretninger
5530;7836;828_2_UtstrekningAvStansOgParkeringsregulering_GjelderMotKjøreretningen;828.2 - Utstrekning av stans- og parkeringsregulering, gjelder mot kjøreretningen
5530;7837;828_3_UtstrekningAvStansOgParkeringsregulering_GjelderIKjøreretningen;828.3 - Utstrekning av stans- og parkeringsregulering, gjelder i kjøreretningen
5530;9255;829_OppstillingAvParkertKjøretøy;829 - Oppstilling av parkert kjøretøy
5530;7838;U830_Avgiftsparkering;U830 - Avgiftsparkering
5530;9256;831_Parkeringsskive;831 - Parkeringsskive
5530;7839;834_KombinertRegulering;834 - Kombinert regulering
5530;9949;U850_Tekst;U850 - Tekst
5530;7840;902H_Bakgrunnsmarkering_MotHøyre;902H - Bakgrunnsmarkering, Mot høyre
5530;9796;902V_Bakgrunnsmarkering_MotVenstre;902V - Bakgrunnsmarkering, Mot venstre
5530;9797;904H_Retningsmarkering_MotHøyre;904H - Retningsmarkering, Mot høyre
5530;7841;904V_Retningsmarkering_MotVenstre;904V - Retningsmarkering, Mot venstre
5530;7843;906H_Hindermarkering_HinderTilHøyre;906H - Hindermarkering, hinder til høyre
5530;7842;906V_Hindermarkering_HinderTilVenstre;906V - Hindermarkering, hinder til venstre
5530;7844;906VH_Hindermarkering;906VH - Hindermarkering
5530;9799;U906LH_Hindermarkering;U906LH - Hindermarkering
5530;9798;U906LV_Hindermarkering;U906LV - Hindermarkering
5530;9800;U906UH_Hindermarkering;U906UH - Hindermarkering
5530;9801;U906UV_Hindermarkering;U906UV - Hindermarkering
5530;9802;U906UVH_Hindermarkering;U906UVH - Hindermarkering
5530;9932;U906US_SamlaMedPil;U906.US - Samla med pil
5530;7845;908_Hindermarkering_Høyde;908 - Hindermarkering, høyde
5530;7846;912_Avkjøringsmarkering;912 - Avkjøringsmarkering
5530;7848;914H_Tunnelmarkering;914H - Tunnelmarkering
5530;7847;914V_Tunnelmarkering;914V - Tunnelmarkering
5530;9257;916_AvstandsmarkeringITunnel;916 - Avstandsmarkering i tunnel
5530;9258;920VM_Kantstolpe_VenstreSideMedMidtdeler;920VM - Kantstolpe, venstre side med midtdeler
5530;9259;920H_Kantstolpe_HøyreSide;920H - Kantstolpe, høyre side
5530;9260;920VE_Kantstolpe_VenstreSideUtenMidtdeler;920VE - Kantstolpe, Venstre side uten midtdeler.
5530;9261;930_Sperremarkering;930 - Sperremarkering
5530;9262;940_Trafikkjegle;940 - Trafikkjegle
5530;9263;942_Trafikksylinder;942 - Trafikksylinder
5530;9358;U999;U999 - 
5530;9933;EXIT_EXIT;EXIT - EXIT
1970;4132;understørrelse;Understørrelse
1970;2621;liten;Liten
1970;2626;middels;Middels
1970;2631;stor;Stor
1970;4133;overstørrelse;Overstørrelse
1912;17454;028;028
1912;3479;035;035
1912;12097;042;042
1912;12098;049;049
1912;17455;056;056
1912;17456;063;063
1912;3480;070;070
1912;17457;084;084
1912;17458;091;091
1912;3481;105;105
1912;12099;126;126
1912;3482;140;140
1912;3483;175;175
1912;3484;210;210
1912;3485;280;280
1912;12100;315;315
1912;3486;350;350
1912;3487;420;420
9484;13365;ja;Ja
9484;19082;nei;Nei
1253;2504;skilt;Skilt
1253;2505;trafikklys;Trafikklys
1253;2506;skiltOgTrafikklys;Skilt og trafikklys
1253;17451;bomstasjon;Bomstasjon
7987;10253;stat_StatensVegvesen;Stat, Statens vegvesen
7987;18603;stat_NyeVeier;Stat, Nye Veier
7987;10715;fylkeskommune;Fylkeskommune
7987;10317;kommune;Kommune
7987;10381;privat;Privat
7987;17612;uavklart;Uavklart
5762;8003;søyle;Søyle
5762;8004;gittermast;Gittermast
1106;2872;helportal;Helportal
1106;2869;halvportal;Halvportal
1106;18489;bjelkeGitterdragerITak;Bjelke/gitterdrager i tak
1106;2875;wirestrekk;Wirestrekk
8050;10444;statensVegvesen;Statens vegvesen
8050;18692;nyeVeier;Nye Veier
8050;19920;fylkeskommune;Fylkeskommune
8050;18821;OPS;OPS
8050;10522;kommune;Kommune
8050;10600;privat;Privat
8050;17703;uavklart;Uavklart
8772;11617;ja;Ja
8772;11618;nei;Nei
1919;2860;landlig;Landlig
1919;2861;tettbebygd;Tettbebygd
1919;2862;by;By
11199;18493;ja;Ja
11199;18494;nei;Nei
8773;11619;ja;Ja
8773;16848;ja_Toppmontert;Ja, toppmontert
8773;16849;ja_Sidemontert;Ja, sidemontert
8773;16850;ja_Midtmontert;Ja, midtmontert
8773;17268;forgrening;Forgrening
8773;11620;nei;Nei
7999;10265;stat_StatensVegvesen;Stat, Statens vegvesen
7999;18564;stat_NyeVeier;Stat, Nye Veier
7999;10727;fylkeskommune;Fylkeskommune
7999;10329;kommune;Kommune
7999;10393;privat;Privat
7999;17570;uavklart;Uavklart
1671;3474;ingen;Ingen
1671;2430;IPåFjellfundament;I/på fjellfundament
1671;2435;IPåJordfundament;I/på jordfundament
9483;13357;bilbelte;Bilbelte
9483;13360;fart;Fart
9483;17367;delVegen;Del vegen
9483;13361;bilbelteFart;Bilbelte/Fart
